CaseOrder,Population,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Port_modem_Yes,Tablet_Yes,Phone_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,PaperlessBilling_Yes,Contract_One_Year,Contract_Two_Year,InternetService_Fiber_Optic,InternetService_None,PaymentMethod_CC,PaymentMethod_ECheck,PaymentMethod_MCheck
2964,21038,4.868079,9,0,0,5.966695,149.9776,901.932094,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0
2965,22254,10.5775,14,2,1,4.899911,169.9378,756.9340947,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0
2966,450,12.25489,13,3,0,11.16749,127.4601,1651.037252,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2967,5038,11.40364,9,0,0,13.16571,210.1051,2052.656051,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2968,322,11.60655,7,1,0,6.249599,182.4608,1114.196033,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1
2969,136,6.799101,12,0,0,4.367739,152.5104,924.895642,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0
2970,298,6.244769,16,0,0,12.78697,92.5018,1294.950837,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2971,378,10.17557,7,0,1,6.842584,139.9512,1209.707399,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0
2972,6610,9.278879,12,2,0,1.450219,162.4608,877.1087708,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
2973,949,14.35913,9,1,0,10.29318,137.5165,1207.830056,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0
2974,11557,12.05681,11,2,0,3.326476,149.9483,505.5009987,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
2975,19390,7.619574,8,0,0,13.8101,104.9781,1636.905029,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0
2976,1126,8.018422,9,3,0,6.039499,124.9607,1180.763502,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2977,3230,12.74478,5,2,0,10.11079,147.4893,1010.291341,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
2978,8882,9.165034,6,1,0,11.17999,172.4742,1168.630192,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0
2979,335,9.008834,15,0,1,8.509962,124.9781,848.1445109,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
2980,41861,14.75288,12,0,1,1.602966,137.4836,792.9175185,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
2981,8412,5.582356,11,1,0,2.117403,182.4676,885.4473166,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
2982,155,14.22707,13,0,0,2.251237,245.147,1389.833754,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
2983,6826,12.62145,7,3,0,2.089917,230.1344,900.0678019,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0
2984,28287,11.13605,14,1,1,10.94284,232.6415,1423.721197,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
2985,4846,0.9952896,10,1,0,15.39419,207.6094,1911.199623,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2986,32388,7.412049,18,2,0,17.25514,137.4836,1967.228079,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
2987,300,8.212326,14,1,1,9.349103,127.4887,1087.694968,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2988,809,13.7683,11,1,0,15.04337,265.147,1851.332322,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1
2989,644,8.561303,12,1,0,7.066142,112.4551,576.1637573,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2990,37035,11.00436,12,1,0,4.327078,164.9889,779.2981636,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0
2991,3370,11.74163,8,1,1,9.25677,174.9755,1318.670361,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0
2992,244,6.414763,19,0,0,5.526815,162.4538,1233.655272,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2993,27428,6.718432,16,2,0,2.080255,265.1283,830.8201063,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
2994,9869,12.51012,11,1,0,13.44855,162.4653,1927.327764,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2995,6457,6.133776,8,3,0,2.847117,159.9794,1075.372195,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
2996,20935,8.458739,12,1,0,10.72393,220.1149,1934.182617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2997,278,12.85535,11,2,0,2.1782,152.4624,1059.664803,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
2998,121,10.77811,14,0,0,10.24306,162.4818,1364.913066,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0
2999,41523,10.56625,13,1,0,11.65333,139.983,1622.06829,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1
3000,3108,7.718284,12,1,0,3.000251,235.1372,1374.762505,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
3001,257,9.88811,8,0,1,7.916586,162.5005,1259.881706,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0
3002,50869,12.87677,6,2,0,2.258878,174.9919,755.0711809,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0
3003,6002,12.93786,12,0,1,5.519258,225.1786,1153.07333,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0
3004,9583,6.566714,13,1,0,5.944147,164.9853,1429.709066,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
3005,0,14.3962,17,1,0,3.255652,242.6281,1021.343044,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
3006,4827,16.64886,12,1,0,1.868309,245.1457,922.5780039,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0
3007,7511,8.733939,12,1,0,13.46637,255.1198,2088.717973,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
3008,1771,6.862006,7,0,1,22.54598,149.9915,2105.676837,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1
3009,3803,9.091339,9,1,0,5.787415,169.9378,856.755649,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0
3010,1131,11.49429,13,1,1,1.125218,169.9928,444.2368102,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0
3011,1418,10.01143,15,3,0,6.548905,149.9845,889.2239784,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3012,18090,9.135272,14,1,0,1.799293,117.4686,690.1873853,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0
3013,832,8.70624,9,2,0,7.012788,182.4653,910.135775,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0
3014,63,6.280831,14,1,0,9.539097,255.1336,1965.90329,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0
3015,2680,11.73966,13,3,0,8.58684,192.4567,1071.697033,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
3016,1493,6.224176,10,1,0,7.179432,174.9882,1330.308571,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1
3017,8008,13.62664,15,0,1,6.971589,210.1518,1277.067543,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0
3018,615,7.483489,13,0,0,14.26274,114.9658,1355.025651,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0
3019,54190,14.27531,14,1,2,21.73641,182.4653,2371.07361,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0
3020,4996,7.683526,12,3,0,5.867453,124.9607,929.0075954,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3021,94,10.36729,14,1,1,17.32489,137.4684,1847.394712,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
3022,341,5.261171,18,0,1,2.80856,149.9621,585.3561113,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
3023,24022,11.75171,13,2,3,13.90887,104.9781,1738.801627,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
3024,1148,7.024192,14,2,0,19.77964,222.6362,2353.339235,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0
3025,910,10.03005,9,1,0,7.342789,262.6106,1221.605576,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
3026,37067,7.163319,14,1,1,1.813125,149.9598,492.3321314,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
3027,2245,10.653,14,0,1,20.95648,200.1323,2733.904187,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3028,52078,11.34582,13,1,0,18.47081,132.466,2382.03067,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
3029,6366,9.399095,11,3,0,1.571176,159.9512,499.02956,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0
3030,2962,18.40676,9,0,0,17.2501,187.656,2035.111954,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
3031,38835,6.125568,15,1,1,8.74736,162.4526,1209.751161,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0
3032,104,10.48235,11,2,0,13.36539,182.4433,1968.083882,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0
3033,801,13.14802,20,1,0,7.311512,184.9647,943.8571029,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0
3034,629,10.92788,13,0,2,13.98482,275.1336,2044.80443,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0
3035,2301,4.48145,13,1,0,18.24928,232.6378,2515.478194,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
3036,318,9.249754,15,0,0,3.101413,159.9349,721.66293,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1
3037,336,7.813956,20,5,1,6.150351,172.4441,867.6145354,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
3038,100,11.41893,9,0,0,5.97747,127.4783,1177.477272,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3039,18856,10.80515,10,0,0,14.83659,222.6143,2304.085004,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
3040,9924,8.917382,14,1,0,7.72199,252.6378,1282.858382,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0
3041,594,7.876098,13,1,0,2.10678,217.4725,589.198137,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0
3042,40543,9.071716,13,2,0,3.518534,210.127,973.9939163,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
3043,7390,8.587338,10,2,1,3.172425,172.5104,456.0822503,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0
3044,6289,12.03535,14,2,1,2.266934,212.6415,1214.128652,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
3045,226,9.319944,15,1,0,8.794478,117.4858,1182.278269,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
3046,3263,12.50981,15,2,0,7.5636,187.656,1183.25467,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0
3047,29599,4.656974,8,1,1,12.00194,267.6427,1990.707874,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1
3048,222,8.620715,14,3,0,15.64015,137.4684,1600.603183,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1
3049,610,12.76804,12,1,2,2.431373,137.4836,768.6735365,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3050,2593,10.38163,12,1,0,17.29281,172.4885,2120.765903,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0
3051,2781,5.932274,13,0,0,21.13934,232.6707,2483.369395,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0
3052,16503,8.224676,10,0,0,4.462414,124.9643,628.7093519,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
3053,25735,8.964938,15,1,0,15.77942,202.4433,1540.003272,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0
3054,80555,13.46958,14,0,1,11.31382,115.0021,1391.452254,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
3055,6060,8.128102,18,2,0,3.678847,79.97886,301.5746797,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
3056,1075,11.47009,8,0,0,6.967998,257.6375,1900.983013,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
3057,815,4.834122,19,1,0,6.515297,137.4698,1109.320307,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
3058,4403,8.597035,9,1,0,15.6265,159.965,1669.627909,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0
3059,2845,13.31608,14,3,0,7.296904,164.967,1343.619348,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
3060,1879,10.58815,12,2,0,7.032433,245.1283,1818.572601,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
3061,1968,10.58433,15,1,0,17.09722,212.6228,2397.112902,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1
3062,36753,10.54343,17,2,1,2.563452,117.4858,680.4044234,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0
3063,36335,8.473613,14,1,0,8.287531,152.4624,1530.742396,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3064,410,12.20023,9,1,0,2.437932,169.9447,381.1393824,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
3065,11722,10.18788,16,2,0,11.81853,112.4844,1247.347617,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3066,11846,13.54628,4,0,1,28.06447,169.9671,2722.383309,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0
3067,41818,10.53385,15,0,1,10.02202,202.4433,1150.220789,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
3068,23354,9.397798,11,0,0,4.731989,174.9919,727.8878928,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0
3069,8470,10.60642,13,2,0,11.91973,200.1323,1860.602438,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3070,11435,2.732357,13,0,0,16.01922,127.475,1554.131756,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
3071,9145,6.900504,6,0,1,7.220079,147.4783,787.3445005,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0
3072,22744,14.66079,10,1,0,4.454344,162.4538,1069.09373,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
3073,2779,5.723715,13,0,0,11.20366,144.9607,919.239022,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
3074,266,18.19254,9,1,0,9.858242,162.4526,1287.535911,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0
3075,35279,11.48341,16,1,1,1.689999,192.4567,553.9352596,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3076,14182,13.48535,7,0,1,7.899007,222.65,1248.474574,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0
3077,189,8.200607,15,0,2,10.52622,149.9598,1081.123619,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
3078,31883,10.82436,13,1,0,11.15074,162.4676,1768.733372,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3079,4909,9.467888,14,0,0,17.2154,152.4742,2196.280451,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
3080,9974,11.77423,16,1,0,8.922175,169.9378,1136.966259,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
3081,2012,4.711767,15,3,0,4.267801,172.4567,1078.288288,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3082,6874,10.85027,8,3,2,1.294635,197.4725,1091.519949,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
3083,959,11.19605,9,0,0,2.168042,159.9476,782.6074848,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3084,838,15.29979,13,1,1,8.268061,232.6228,1388.043021,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
3085,702,11.98454,12,2,0,5.538303,124.9935,397.7861758,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
3086,40649,10.89639,11,1,1,7.733033,149.9483,1099.299416,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
3087,10885,11.3254,8,1,0,6.446693,129.9621,1459.309498,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
3088,1668,8.458642,9,1,0,11.81544,140.0049,1077.205282,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
3089,1399,6.715052,15,0,0,20.72068,92.45514,2235.623805,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3090,9339,6.425239,17,2,0,20.74516,267.6427,3080.29312,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
3091,20681,10.28547,10,1,1,4.24454,107.4958,912.2540105,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
3092,4470,4.380817,11,0,1,16.88185,162.4608,2233.112834,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
3093,36613,8.654216,10,1,0,6.184122,94.97283,1189.368234,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
3094,24580,10.76239,14,1,0,10.12304,147.4713,1292.562403,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
3095,7626,11.04908,12,0,0,3.046588,204.9496,793.3207298,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
3096,18945,11.2124,11,3,0,1.365304,210.127,1093.192377,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0
3097,236,11.54934,11,0,1,11.34636,105.011,1002.360533,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0
3098,47309,10.96556,18,1,1,19.77218,137.4872,1968.304495,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0
3099,30955,8.76848,16,2,0,10.59517,182.4433,1587.727149,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
3100,39658,8.920519,18,1,1,16.17631,152.4624,2123.824956,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1
3101,152,9.473029,15,1,0,3.493433,192.4404,882.4522754,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
3102,618,5.453667,15,1,0,10.31129,179.9794,1128.898886,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
3103,23590,7.716878,15,0,0,8.33073,182.49,1171.237442,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0
3104,1157,11.37883,12,0,0,3.267702,187.6094,1271.632278,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3105,1041,9.5481,14,3,1,1.891666,172.5034,438.8951303,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1
3106,687,10.4737,9,2,0,6.06866,167.4564,573.5316869,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1
3107,3875,8.642574,14,1,0,2.290777,124.9607,599.8774496,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
3108,218,9.736413,9,1,1,7.53282,149.9378,1403.833391,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
3109,2171,10.54741,11,0,0,9.27204,187.6094,1728.999287,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3110,3107,12.01598,13,1,1,6.725815,182.497,891.9183387,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1
3111,1560,8.804879,18,0,0,2.320115,139.9512,877.5328489,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3112,1066,9.852216,11,1,1,15.41267,162.4689,1708.202326,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0
3113,3875,9.089124,8,3,0,12.55601,167.4564,1383.430229,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0
3114,35061,9.716777,13,1,0,20.51646,127.525,1859.777405,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0
3115,1067,9.326261,11,1,0,1.304537,159.9476,820.0487803,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3116,7782,11.90764,13,2,2,17.15829,222.6143,2541.621959,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
3117,14381,15.24347,18,2,0,23.77384,129.9778,2561.675396,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
3118,6571,11.31727,12,2,1,3.213888,242.6106,1264.000346,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3119,25,11.02812,14,1,2,11.00718,172.4579,1373.225547,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
3120,998,11.87094,5,1,1,10.18298,225.1457,2083.35956,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0
3121,24453,5.96299,14,1,1,6.693474,129.9598,1301.156073,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
3122,165,13.19515,17,0,0,2.072617,184.967,827.0229817,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0
3123,138,12.63329,14,2,1,3.62899,162.4689,582.9171773,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0
3124,482,12.96527,12,0,1,1.598975,204.961,596.5947713,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1
3125,1532,14.51569,15,1,0,8.161424,132.466,1628.254726,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
3126,210,10.53608,15,1,0,8.201372,245.147,1822.362908,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
3127,30350,9.437887,9,0,0,4.606587,220.1185,893.3552968,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3128,61045,8.673822,8,0,1,7.469813,117.4686,1290.286524,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
3129,14559,14.57549,7,0,0,6.21102,222.6143,1494.533376,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0
3130,14790,9.493706,15,1,0,2.048055,235.1591,763.5474617,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0
3131,27367,9.083996,16,1,1,2.159586,184.9634,1110.767158,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
3132,902,8.682117,13,1,0,2.123318,172.4555,583.6805521,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
3133,2387,9.341592,13,2,1,8.220002,147.4738,871.198033,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
3134,26539,5.922697,12,2,0,6.631092,287.6427,1329.56935,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0
3135,6067,12.14774,15,0,0,9.389883,245.147,1839.782656,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0
3136,31474,9.587984,15,0,0,8.718999,255.1417,1318.027865,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0
3137,6454,2.020834,9,2,0,9.372647,149.9845,1023.685781,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1
3138,751,4.806157,12,2,0,19.92045,187.4974,2429.379449,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
3139,1223,13.60515,15,4,0,5.43842,222.6143,1559.647223,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
3140,24112,5.539493,11,2,0,2.518069,177.6508,921.6983239,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1
3141,1372,12.85748,14,0,0,4.433189,127.4783,1024.393039,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3142,61,16.87597,14,0,1,9.873195,210.1051,1774.439822,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
3143,27661,11.87073,14,2,0,12.03278,169.9741,1279.680473,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0
3144,688,5.107328,14,1,0,2.408011,139.965,1117.651858,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
3145,65123,6.686068,11,0,0,3.876369,120.0049,966.7789453,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
3146,16882,8.97627,12,2,0,7.713222,162.4982,978.4083285,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
3147,55,8.042299,14,2,0,6.566149,192.4885,776.2140464,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0
3148,633,13.51253,16,2,0,9.075014,152.4798,1158.054054,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0
3149,948,4.802614,10,1,1,7.802142,159.9794,1482.48061,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0
3150,2138,12.63743,6,0,0,6.281821,172.4555,965.039948,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1
3151,3957,9.409854,12,0,0,10.16083,137.4836,1613.670166,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3152,2017,10.46074,12,2,0,10.44121,127.4958,1181.546499,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0
3153,34119,7.364671,5,1,0,2.923404,152.4798,604.9488487,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0
3154,5450,5.638287,13,0,0,7.930205,197.4725,1708.507227,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0
3155,22356,14.70902,11,4,0,7.194486,172.5104,826.2618071,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
3156,32135,11.08379,11,0,0,5.664193,137.4392,607.6047155,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1
3157,270,3.727902,8,1,0,3.41763,134.9509,487.9567265,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1
3158,4704,10.70974,14,2,0,3.589597,287.6427,992.9856288,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0
3159,57181,16.67865,18,0,0,4.123006,190.127,1621.897996,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
3160,103,12.15921,11,0,0,3.769755,219.9902,848.4406611,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
3161,13268,9.566023,14,3,0,2.312021,240.1149,908.2440178,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3162,10011,15.70968,10,0,0,11.96395,139.9568,1497.60783,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
3163,13190,11.08684,6,1,0,1.481645,107.4806,406.0999161,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1
3164,8013,8.156206,15,1,1,4.540275,172.5104,769.9868737,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0
3165,33240,9.578665,17,2,1,15.12639,197.4725,2025.467869,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
3166,1676,10.05121,14,1,0,6.894406,174.991,1045.674943,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0
3167,1478,1.556784,9,1,2,7.994351,129.9621,1522.674203,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
3168,510,6.282281,11,0,0,8.989805,139.9568,1035.265621,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
3169,620,6.566112,13,0,0,22.60375,187.4673,2796.815399,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
3170,3671,10.70363,15,3,0,9.910534,175.0048,1502.652508,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0
3171,21141,10.97771,9,2,0,1.597599,204.9797,679.9648888,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
3172,978,13.13153,12,1,2,9.705314,140.0342,1109.724061,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0
3173,54081,6.796972,11,0,0,9.254257,197.4702,1574.095143,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
3174,184,8.178814,15,1,0,13.262,222.6654,1623.298167,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
3175,316,8.91016,9,1,0,10.65826,117.4392,1436.859689,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
3176,6443,5.730434,13,1,0,12.05486,204.9797,1406.621323,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0
3177,32363,9.617616,15,1,0,8.915226,162.4833,1586.632329,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
3178,1651,11.34087,15,4,0,5.623623,137.4836,1235.112132,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3179,272,5.042263,13,0,0,16.31066,194.9663,2255.21511,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0
3180,8171,12.80149,5,0,0,1.324008,117.4835,284.4922663,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0
3181,259,13.15184,10,0,1,9.000072,172.4871,1170.521193,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
3182,12672,12.79698,12,2,0,20.3759,149.9707,1958.648355,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0
3183,9073,7.214022,9,0,2,6.815025,139.9512,1344.195225,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
